date,AT,BE,BG,CY,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK
2018-01-01,554.53,537.34,540.57,579.61,531.58,543.89,633.45,537.83,579.85,623.14,525.48,629.9,577.74,583.1,540.84,551.93,528.96,569.27,523.58,527.6,562.52,543.31,602.88,561.83,729.78,511.05,564.78
2017-12-18,545.36,527.05,531.62,579.51,528.32,521.2,614.19,537.83,572.8,572.5,518.73,629.9,559.57,570.41,557.1,546.82,531.24,556.45,554.58,527.6,557.13,532.44,575.1,560.91,702,511.05,550.62
2017-12-11,538.69,502.34,526.21,584.34,531.18,516.15,592.75,537.83,569.42,587.01,513.04,630.11,564.41,565.66,557.1,541.05,538,543.63,558.33,527.6,539.96,525.56,572.66,553.52,692.64,515.29,551.45
2017-12-04,544.53,539.86,527.79,584.34,533.07,520.36,592.87,549.5,570.71,570.08,517.49,630.03,565.14,572.28,557.1,543.03,534.25,543.63,554.39,527.6,546.58,530.16,575.1,557.06,692.6,516.2,562.28
2017-11-27,542.86,552.1,524.55,584.34,540.13,517.84,603.57,549.5,570.9,580.56,517.32,630.76,563.16,575.77,557.1,542.34,534.32,543.63,552.12,527.6,548.23,533.1,574.29,558.76,704,507.17,562.28
2017-11-20,543.69,558.29,522.59,585.52,536.81,516.15,582.15,550.33,572.16,581.37,518.4,623.36,570.11,583.46,557.1,544.33,543.57,543.63,548.34,527.6,550.71,536.44,573.48,556.09,696.4,500.96,565.62
2017-11-13,550.36,537.22,528.17,569.93,534.21,497.67,571.38,527,570.3,582.18,514.72,623.36,556.08,572.59,524.58,541.3,535.86,556.45,544.86,527.6,559.8,541.42,576.73,551.33,717.17,492.88,560.62
2017-11-06,534.53,527.3,516.37,554.62,523.63,534.64,579.96,497,558.94,578.14,500.86,611.51,541.08,567.5,508.32,531.58,519.58,535.09,534.11,527.6,550.71,528.53,562.91,550.04,697.27,488.32,552.28
2017-10-30,523.69,524.66,512.11,553.71,514.54,527.08,590.78,497,549.92,560.4,487.76,605.36,543.15,547.59,500.19,522.24,505.85,535.09,527.16,527.6,535.01,509.45,553.97,517.57,684.8,489.91,543.12
2017-10-23,521.19,522.34,506.36,553.12,515.33,520.36,590.57,497,549.69,528.95,482.33,603.68,535.71,556.61,492.06,520.68,512.11,535.09,527.48,527.6,531.7,511.54,550.71,530.02,682.53,491.59,528.95
2017-10-16,516.19,499.12,513.13,552.56,511.18,519.52,579.8,497,545.17,542.66,486.06,604.68,536.69,553.05,516.45,516.03,512.9,522.26,525.6,527.6,520.13,503.71,548.27,525.46,688.23,483.97,530.62
2017-10-09,521.19,524.49,517.01,551.45,509.36,523.72,601.37,497,549.05,543.47,491.88,603.76,547.44,557.61,500.19,517.66,508.81,522.26,521.55,527.6,527.57,498.21,549.9,519.95,693.2,478.33,533.12
2017-10-02,519.53,521.19,512.32,551.22,503.9,528.76,590.72,497,547.49,521.69,495.07,596.35,532.16,548.72,508.32,516.08,501.66,535.94,508,527.6,539.96,500.56,553.97,471.79,684.1,474.38,528.12
2017-09-25,510.36,491.93,509.72,536.87,496.94,516.15,580.09,476.17,537.48,531.37,479.13,589.41,525.91,536.66,500.19,508.21,501.31,522.26,503.41,527.6,525.91,493.92,540.14,527.34,689.34,470.68,517.28
2017-09-18,505.36,469.95,507.72,525.9,491.33,509.43,569.23,489.5,533,532.98,470.29,583.07,521.93,532.41,483.93,510.04,497.59,506.88,494.87,527.6,517.65,484.83,536.89,510.01,682.57,459.43,516.45
2017-09-11,509.53,485.07,499.37,526.85,489.35,508.59,569.38,489.5,528.8,507.18,466.12,583.07,511.67,534,492.06,504.62,504.15,506.88,480.64,527.6,516,492.8,534.45,521.12,672.98,451.52,490.62
2017-09-04,497.03,482.1,492.68,526.93,483.13,498.51,569.58,489.5,518.86,512.01,444.36,576.13,503.3,511.83,475.8,496.14,497.63,488.08,466.05,527.6,499.47,474.29,522.26,513.6,665.69,455.67,489.78
2017-08-28,479.53,469.78,491.78,526.93,480.55,485.9,537.15,464.5,514.56,494.27,448.13,577.03,500.42,515.47,475.8,492.35,504.92,492.35,464.44,527.6,493.68,475.12,516.57,499.01,657.28,459.43,488.95
2017-08-21,479.53,468.54,495.32,526.93,481.92,480.02,526.54,442.83,517.34,516.85,451.25,564.95,509.26,524.33,475.8,493.24,499.34,492.35,455.16,527.6,485.42,477.87,519.01,494.93,651.52,453.96,490.62
2017-08-14,481.19,502.76,493.49,526.93,481.59,490.1,536.27,442.83,519.49,506.37,452.8,564.95,515.41,522.03,475.8,492.23,502.14,492.35,459.52,527.6,497.82,472.31,522.26,508.02,543.29,448.38,496.45
2017-08-07,481.19,491.93,483.05,510.59,481.81,489.26,568.4,442.83,518.8,519.27,452.59,564.95,505.17,523.67,475.8,490.68,495.62,492.35,445.79,527.6,493.68,477.75,519.01,508.62,509.63,439.01,488.12
2017-07-31,472.03,458.87,475.29,508.93,474.61,482.54,557.8,442.83,509.51,514.43,431.53,564.95,498.39,508.22,459.54,482.15,488.81,476.97,444.69,527.6,487.07,470.48,510.06,501.91,513.65,440.41,487.28
2017-07-24,472.03,475.05,470.44,502.19,478.06,477.5,547.06,444.5,504.03,512.01,437.3,564.21,490.81,508.36,475.8,478.39,485.56,476.97,447.24,527.6,484.59,454.96,507.62,500.73,511.19,433.62,476.45
2017-07-17,470.36,460.32,470.56,502.19,477.95,478.34,536.27,444.5,498.91,513.63,431.26,565.28,495.37,506.45,483.93,476.63,487.14,481.24,462.01,527.6,473.02,458.58,506.81,488.28,513.77,428.75,477.28
2017-07-10,475.36,484.44,470.35,503.81,479.74,471.62,547.02,444.5,499.35,510.4,428.57,565.28,486.2,503.39,475.8,479.67,479.21,481.24,464.44,527.6,469.72,458.49,506,490.22,509.63,411.08,468.95
2017-07-03,469.53,458.84,468.26,511.13,481.02,469.94,525.51,444.5,491.35,501.53,420.27,565.28,477.53,489.4,459.54,478.77,470.9,465,464.93,527.6,460.63,446.91,492.99,484.34,508.67,400.72,468.12
2017-06-26,484.53,450.86,473.63,512.72,482.98,465.73,525.52,444.5,493.3,503.14,423.44,568.56,482.1,488.11,492.06,482.3,482.9,465,476.01,527.6,453.19,452.7,494.62,478.76,502.1,415.87,469.78
2017-06-19,479.53,445.07,483.52,515.48,493.45,471.62,536.23,444.5,500.44,516.05,432.83,575.74,483.36,496.45,508.32,491.54,495.13,475.26,483.8,527.6,466.41,458.52,497.87,483.9,505.71,430.26,478.95
2017-06-12,481.19,464,503.12,527.59,498.51,474.98,547.02,544.58,509.18,519.27,446.32,588.61,501.92,506.83,475.8,498.38,507.9,475.26,487.29,527.6,468.06,467.82,501.12,497.62,512.44,429.51,488.12
2017-06-05,486.19,515.15,509.64,534.92,508.25,495.15,568.29,457,524.63,524.11,461.27,593.88,524.05,521.32,524.58,506.12,513.95,495.77,497.86,527.6,482.11,477.62,523.07,513.43,535.08,429.52,503.12
2017-05-29,500.36,515.15,512.54,534.92,508.7,503.55,568.24,457,531.51,528.95,463.71,593.57,520.35,529.03,500.19,510.36,524,495.77,496.02,527.6,496.99,484.73,529.57,524.72,546.13,429.02,509.78
2017-05-22,499.53,515.15,515.9,534.96,506.78,498.51,557.29,474.5,527.19,537.82,459.32,592.08,505.38,524.7,532.71,510.47,525.23,495.77,499.28,527.6,492.86,490.43,521.44,510.43,552.82,430.79,510.62
2017-05-15,496.19,482.76,521.74,540.86,509.51,498.51,551.11,474.5,524.97,529.76,456.76,595.5,506.59,516.67,500.19,512.76,529.37,482.09,506.08,527.6,487.07,497.22,514.94,512.3,550.61,448.77,512.28
2017-05-08,498.69,537.55,525.1,562.75,511.66,491.78,561.93,474.5,536.17,528.95,466.4,607.56,524.78,527.27,540.84,523.34,538.03,482.09,530.08,527.6,482.94,512.49,522.26,523.23,531.63,467.41,532.28
2017-05-01,512.86,511.43,527.75,571.54,518.35,512.79,594.22,474.5,549.56,551.53,484.82,617.77,538.8,535.56,516.45,534.67,541.67,504.32,527.11,527.6,509.39,528.39,543.4,541.41,551.73,457.89,536.45
2017-04-24,524.53,544.91,529.2,574.17,520.84,522.88,604.92,474.5,562.83,554.76,498.92,606.95,555,563.96,532.71,538.74,547.86,519.7,527.89,527.6,538.31,525.95,555.59,553.29,571.77,452.48,558.12
2017-04-10,521.19,513.75,516.37,550.5,523.12,524.56,605.14,474.5,548.81,555.56,484.24,606.95,520.46,541.4,540.84,524.08,540.26,519.7,516.82,527.6,524.26,517.74,544.21,539.97,587.63,435.18,532.28
2017-04-03,510.36,514.24,517.39,557.08,512.25,511.11,578.16,469.5,537.04,553.95,470.62,605.67,512.16,529.13,508.32,516.21,532.62,507.74,518.61,527.6,505.25,503.06,536.89,522.46,568.29,450.96,527.28
2017-03-27,502.86,473.67,518.2,563.21,515.87,503.55,561.8,465.33,538.79,577.34,474.47,609.8,517.13,530.9,508.32,519.74,514.66,507.74,535.23,527.6,503.6,504.89,536.08,521.04,549.07,465.03,531.45
2017-03-20,505.36,503.39,529.45,566.92,519.72,508.59,578.38,537.83,546.58,582.18,485.64,616.99,538.95,537.05,532.71,524.87,533.46,507.74,546.16,527.6,516,514.38,546.65,525.19,560.11,473.54,544.78
2017-03-13,522.86,530.34,531.62,576.27,524.13,523.72,605.33,537.83,562.49,591.85,503.12,623.02,550.93,557.08,532.71,531.78,536.57,526.54,554.05,527.6,528.39,519.54,565.35,541.41,577.95,474.27,558.12
2017-03-06,533.69,525.05,531.58,576.31,527.7,534.64,616.11,545.33,568.22,587.01,509.11,622.76,558.13,562.95,532.71,533.08,555.18,543.63,554.05,527.6,535.01,526.64,571.85,556.19,592.42,471.91,560.62
2017-02-27,542.86,505.71,531.58,576.17,527.77,538,605.4,543.67,569.64,583.79,510.13,622.76,552.5,562.25,548.97,532.6,555.97,543.63,553.6,527.6,539.96,536.21,569.41,561.14,598.13,471.97,561.45
2017-02-20,532.86,521.25,536.31,571.48,528.87,534.64,596.77,543.67,567.43,593.47,509.26,622.86,550.45,565.04,532.71,532.35,555.31,543.63,553.61,527.6,541.62,530.47,569.41,556.67,595.35,467.04,561.45
2017-02-13,528.69,510.75,538.61,571.48,527.58,536.32,596.57,544.5,564.46,605.56,507.21,621.27,551.52,565.67,524.58,530.12,540.52,533.38,554.61,527.6,538.31,534.99,569.41,557.81,597.91,465.61,553.95
2017-02-06,528.69,535.46,540.23,571.48,529.48,533.8,607.22,462,562.03,585.4,505.34,620.47,547.19,558.63,524.58,528.17,548.96,533.38,555.16,527.6,535.01,537.17,562.91,554.99,587.35,468.38,553.95
2017-01-30,524.53,549.59,543.9,571.63,528.88,531.28,607.19,562.08,560.58,592.66,504.83,620.55,542.12,554.93,532.71,526.42,543.73,533.38,554.34,527.6,525.91,533.24,560.47,552,586.48,471.79,553.95
2017-01-23,527.86,527.28,547.26,571.39,528.53,528.76,590.09,586.25,561.37,599.92,505.96,622.18,548.59,557.49,524.58,527.95,545.32,533.38,562.55,527.6,530.87,527.74,579.98,552.8,582.53,473.37,553.12
2017-01-16,534.53,507.53,544.87,569.98,527.89,538,600.85,586.25,565.75,608.79,509.62,620.5,556.25,566.96,540.84,530.24,545.43,543.63,562.6,527.6,535.83,531.61,581.61,542.14,589.75,476.08,566.45
2017-01-09,542.03,552.35,539.21,565.09,522.47,546.41,611.79,587.08,572.22,625.72,514.42,611.44,552.6,577.85,524.58,534.16,539.22,543.63,554.53,527.6,547.4,529.9,572.66,546.61,602.66,462.7,566.45
2017-01-02,546.19,528.51,529.75,557.96,510.79,551.45,624.62,541.25,564.11,618.47,507.93,616.09,544.93,569.25,516.45,523.5,521.47,543.63,545.33,527.6,545.75,532.92,553.97,510.88,605.52,471.66,564.78
2016-12-19,528.69,520.35,500.73,546.88,498.71,532.96,603.55,541.25,545.86,580.01,488.62,596.15,525.23,553.72,500.19,504.78,502.88,526.54,516.13,493.7,538.11,525.55,531.32,533.27,573.8,444.1,537.28
2016-12-12,516.19,503.91,500.73,514.4,490.13,517.84,576.43,512.91,532.72,571.14,474.78,585.14,511.53,543.38,508.32,489.2,496.44,526.54,511.57,493.7,523.23,508.58,520.75,518.02,553.81,427.36,523.12
2016-12-05,515.36,475.39,492.04,514.4,478.25,510.27,597.75,512.91,516.33,544.52,454.75,572.5,503.95,518.34,475.8,474.95,499.07,507.74,486.72,493.7,514.97,491.75,510.18,507.4,554.43,416.34,508.95
2016-11-28,492.03,475.23,492.17,514.73,470.6,490.94,560.16,501.25,507.64,538.88,450.9,567.67,478.4,514.15,475.8,465.28,479.42,507.74,472.91,493.7,503.4,479.66,502.05,499.94,532.91,424.13,487.28
2016-11-21,476.19,456.55,490.63,518.92,465.21,475.82,544.96,507.08,492.6,528.39,435.55,562.5,473.52,490.52,475.8,457.29,480.83,482.95,479.34,493.7,480.26,465.96,482.54,485.57,508.13,431.83,487.28
2016-11-14,476.19,458.29,489.15,526.26,466.14,470.78,534.09,534.58,492.94,523.56,435.57,567.42,481.14,489.59,475.8,467.42,487.71,482.95,480.73,493.7,479.43,465.91,486.36,485.69,495.17,438.39,490.62
2016-11-07,486.19,453.91,492.47,538.44,468,476.66,528.84,534.58,509.33,546.14,453.72,576.97,507.53,529.65,492.06,480.34,508.53,482.95,494.63,493.7,489.35,483.04,500.18,497.19,498.81,453.14,503.95
2016-10-31,498.69,490.53,496.3,536.64,467.98,480.86,565.51,534.58,520.59,538.88,462.93,576.44,509.98,534.31,492.06,481.39,484.4,500.9,494.42,493.7,510.84,491.09,510.75,520.95,534.39,453.14,518.95
2016-10-24,496.19,491.26,483.35,535.33,466.26,482.54,565.5,481.25,519.23,529.2,460.5,574.1,509.09,525.59,467.67,477.26,510.78,500.9,490.19,493.7,504.22,495.58,509.12,520.83,542.63,432.65,515.62
2016-10-17,499.53,514.24,475.76,518.67,462.32,480.02,565.46,481.25,514.16,518.72,456.61,568.44,502.39,524.33,483.93,472.93,490.48,500.9,488.53,493.7,495.96,487.68,505.06,505.27,534.92,432.65,498.12
2016-10-10,489.53,439.28,468.99,501.03,451.7,489.26,554.64,481.25,502.33,486.46,439.66,557.32,476.91,511.56,451.41,463.24,483.69,485.51,451.7,493.7,488.52,486.83,492.05,485.47,508.62,412.16,478.95
2016-10-03,468.69,439.28,467.62,500.96,443.29,473.3,532.75,481.25,485.73,473.56,418.09,550.77,471.56,490.59,459.54,450.16,473.43,464.15,448.23,493.7,462.9,463.15,471.72,482.09,512.27,405.27,479.78
2016-09-26,464.53,450.52,470.74,500.96,442.46,462.37,521.47,481.25,481.79,467.1,411.96,554.09,466.37,489.71,467.67,445.56,488.04,464.15,446.32,510.65,457.12,457.54,466.84,483.69,492.09,405.03,477.28
2016-09-19,457.03,436.88,470.27,501.36,444.05,453.97,500.25,482.08,482.15,471.94,415.52,552.56,469.44,488.43,443.28,446.12,488.89,464.15,446.73,510.65,457.12,463.67,467.66,479.75,484.64,411.67,478.12
2016-09-12,467.86,451.26,469.63,499.51,443.51,466.57,522.21,491.25,481.32,467.1,414.62,552.53,467.97,483.4,459.54,447.44,476.84,451.32,446.96,510.65,464.55,462.08,467.66,491.39,495.11,422.82,477.28
2016-09-05,461.19,462.17,473.72,490.55,443.9,434.64,511.65,491.25,487.18,475.17,417.3,554.05,479.83,498.95,467.67,452.13,466.33,469.27,447.67,510.65,460.42,461.84,476.6,482.37,482.02,422.82,478.12
2016-08-29,460.36,449.11,470.44,477.69,442.12,464.05,524.24,492.91,489.44,462.27,425.52,550.6,478.92,498.63,443.28,453.77,466.8,454.74,441.17,510.65,457.12,458.18,476.6,493.56,498.23,385.11,478.12
2016-08-22,461.19,428.29,470.65,472.3,439.81,462.37,522.3,492.91,478.03,458.23,414.46,541.73,452.93,480.57,435.15,440.56,455.95,454.74,423.65,510.65,454.64,438.72,468.47,480.73,508.87,385.11,457.28
2016-08-15,437.86,433.92,472.57,474.52,432.4,439.68,501.98,470.41,461.39,445.33,396.65,535.88,432.22,459.3,435.15,433.83,439.19,429.1,430.26,510.65,427.36,432.27,448.15,461.71,480.99,396.59,443.95
2016-08-08,434.53,412.91,474.14,489.11,436.77,431.28,491.47,470.41,455.41,456.62,389.48,539.73,447.06,449.67,435.15,433.53,449.28,429.1,438.53,510.65,410.01,432.86,444.08,450.32,465.2,396.59,445.62
2016-08-01,447.86,416.63,475.81,502.11,449.64,433.8,555.86,470.41,470.68,455.81,401.94,549.81,464.58,475.68,443.28,439.49,465.32,444.49,446.58,510.65,418.27,431.08,458.71,462.22,456.52,414.62,458.12
2016-07-25,463.69,460.24,476.28,503.41,453.01,453.97,519.27,482.91,480.48,475.17,417.69,553.42,469.29,479.43,451.41,447.74,464.72,461.58,447.38,510.65,439.76,436.35,464.41,479.01,480.89,414.62,469.78
2016-07-18,461.19,475.62,475.6,515.65,454.74,456.49,506.41,496.25,483.65,473.56,425.01,555.8,478.25,486.59,451.41,451.28,469.86,461.58,455.19,510.65,443.89,440.28,470.1,483.18,482.28,429.37,468.95
2016-07-11,463.69,455.11,473.17,515.5,460.6,461.53,529.37,496.25,492.85,476.78,428.99,558.8,488.78,501.45,443.28,455.17,475.52,461.58,462.13,510.65,454.64,442.28,479.85,490.72,492,429.37,481.45
2016-07-04,478.69,486.29,442.06,515.45,459.74,471.62,539.85,496.25,500.17,492.91,439.97,558.56,485.13,490.39,451.41,457.99,486.04,477.82,462.68,510.65,469.51,446.46,483.92,498.16,509.15,431.83,491.45
2016-06-27,475.36,459.96,478.96,515.54,458.79,474.98,540.14,496.25,498.01,492.91,442.11,558.61,483.54,488.63,451.41,460.57,476.76,477.82,462.13,510.65,473.65,441.46,485.54,497.54,503.71,431.83,490.62
2016-06-20,473.69,485.67,440.32,515.54,458.82,451.45,529.46,496.25,501.74,496.14,448.41,558.65,494.92,501.79,467.67,462.73,482.34,477.82,462.13,510.65,471.99,452.34,487.98,492.02,506.27,437.57,497.28
2016-06-13,480.36,467.57,461.79,515.03,457.4,474.14,551,496.25,505.36,499.36,456.87,550.96,493.14,498.79,475.8,463.99,482.61,477.82,437.34,510.65,479.43,455.33,489.61,498.78,512.5,437.57,498.95
2016-06-06,482.03,492.53,420.84,513.58,451.82,471.62,546.54,497.91,504.27,496.94,468.25,550.96,491.99,508.74,475.8,465.3,470.28,477.82,433.91,510.65,476.95,454.22,489.61,497.59,517.65,412.16,490.62
2016-05-30,480.36,467.73,446.75,511.17,440.72,469.1,547.67,492.91,498.3,480.81,467.77,541.19,483.97,497.36,435.15,456.25,470.92,477.82,441.97,510.65,479.43,443.39,484.73,491.79,520.24,412.16,473.12
2016-05-23,459.53,430.96,436.44,484.95,422.58,457.33,535.83,447.08,485.01,484.04,428.79,526.73,453.47,479.94,418.89,439.53,458.96,462.44,421.2,510.65,454.64,433.78,470.1,472.19,509.05,395.77,457.28
2016-05-16,449.53,442.44,421.14,474.91,412.52,450.61,500.24,447.08,465.07,458.23,401.07,512.63,447.89,461.91,435.15,422.34,443.24,433.38,412.58,510.65,438.11,426.74,450.58,462.48,484.76,395.77,457.28
2016-05-09,443.69,427.24,416.41,452.96,409.51,435.48,489.43,451.25,463.16,454.2,401.47,511.04,457.26,465.36,410.76,426.69,437.42,448.76,412.11,510.65,430.67,413.91,451.15,459.2,468.52,379.37,456.45
2016-05-02,450.36,434.84,401.2,451.94,402.54,440.52,506.49,451.25,461.95,438.88,396.77,506.06,440.84,463.06,394.5,419.59,432.89,448.76,399.35,510.65,437.28,404.49,447.09,462.57,485.54,379.37,437.28
2016-04-25,439.53,403.43,401.2,450.2,395.07,426.24,489.26,451.25,447.1,442.1,382.31,496.58,430.27,445.52,394.5,404.85,430.6,430.81,397.44,510.65,423.23,383.8,456.84,448.12,474.81,347.41,419.78
2016-04-18,413.69,418.15,400.77,441.81,389.41,412.79,489.27,422.08,434.47,433.23,372.57,491.85,398.03,431.02,394.5,393.63,408.74,412.86,396.98,510.65,412.49,394.14,452.78,438.33,458.5,347.41,420.62
2016-04-11,402.03,393.27,399.58,460.08,383.52,392.63,452.68,422.08,420.25,436.46,359.14,492.48,412.95,418.63,418.89,387.21,418.88,385.51,403.8,510.65,394.31,391.63,443.43,423.24,416.98,372,424.78
2016-04-04,408.69,390.08,398.81,460.05,387.39,397.67,467.51,462.08,438.79,450.97,376.72,497.79,427.61,437.27,394.5,401.78,416.45,406.03,404.99,510.65,410.01,404.71,452.78,439.44,434.61,372,435.62
2016-03-21,413.69,410.05,393.4,435.09,389.2,408.59,488.44,458.75,440.04,436.46,378.92,490.27,434.49,442.14,394.5,401.65,399.23,422.3,394.6,561.5,420.75,409.89,451.15,441.84,456.35,363.94,418.12
2016-03-14,409.53,403.85,386.5,434.78,375.35,406.07,488.17,458.75,434.68,434.04,376.65,459.71,407.88,439.47,370.11,390.56,397.4,422.3,386.43,561.5,416.62,397.1,439.77,431.73,455.19,332.79,398.12
2016-03-07,387.86,383.77,384.11,426.03,361.16,386.74,462.3,432.91,414.18,414.68,352.13,459.71,388.16,416.76,378.24,372.17,399.31,422.3,371.25,561.5,387.7,367.64,425.14,409.92,440.75,332.79,387.28
2016-02-29,382.03,378.39,391.91,426.03,357.08,377.5,445.16,389.58,400.35,408.23,340.12,454.36,384.67,404.19,345.72,365.73,393.04,401.33,371.31,561.5,377.78,351.67,417.01,393.84,415.43,326.23,386.45
2016-02-22,384.53,370.71,426.33,426.54,363.33,369.1,455.78,414.58,399.48,412.27,336.15,453.49,373.16,398.16,345.72,359.67,386.85,401.33,371.15,561.5,371.17,352.19,394.24,397.82,411.04,326.23,373.95
2016-02-15,372.03,333.27,457.61,428.17,372.6,325.4,423.51,408.75,392.22,421.94,331.47,455.4,386.25,404.42,345.72,360.45,388.14,387.85,376.42,561.5,363.73,346.37,384.89,414.49,391.03,314.76,378.95
2016-02-08,380.36,365.58,549.04,428.65,381.11,365.73,452.49,393.75,400.66,430.01,337.06,455.28,378.78,401.73,353.85,364.17,390.43,411.91,379.01,561.5,371.99,350.34,420.91,417.78,409.53,314.76,389.78
2016-02-01,376.19,353.52,549.04,435.12,390.77,363.21,453.6,356.25,390.84,429.2,324.46,454.6,355.07,390.93,353.85,354.85,391.95,411.91,379.31,561.5,362.08,356.91,413.59,405.18,411.29,331.55,371.45
2016-01-25,370.36,337.15,549.04,443.12,408.3,348.09,436.45,355.41,383.7,442.1,322.47,464.76,368.21,389.65,394.5,362.94,396.04,388.99,404.31,561.5,355.46,359.47,416.44,400.86,385.84,331.55,376.45
2016-01-18,385.36,342.94,549.04,445.85,423.49,351.45,436.4,393.75,403.66,458.23,343.04,483.94,396.58,410.52,394.5,384.17,410.87,403.12,412.78,561.5,373.65,374.9,436.36,416.04,403.19,353.68,395.62
2016-01-11,407.86,414.67,549.04,468.04,436.5,368.26,479.47,393.75,423.65,461.46,360.53,498.04,404.63,425.28,435.15,404.99,427.14,423.83,421.05,561.5,391.83,398.71,452.62,441.59,437.51,353.68,409.78
2016-01-04,412.86,364.67,549.04,477.91,448.27,388.42,497.59,410.41,427.66,458.23,340.57,504.48,406.94,426.97,435.15,412.17,428.2,423.83,421.57,561.5,391.83,416.75,457.09,444.05,443.18,363.87,426.45
2015-12-14,440.36,395.58,549.04,524.55,483,416.99,504.09,451.25,463.74,494.27,392.38,551.96,468.49,464.94,475.8,457.85,462.04,452.18,475.85,625.4,444.65,450.24,486.61,447.32,495.08,424.53,473.12
2015-12-07,457.86,452.54,551.84,524.55,490.43,453.13,531.99,489.58,491.18,503.14,421.1,563.56,485.68,497.43,475.8,475.3,481.52,473.58,478.01,625.4,467.79,469.15,519.13,479.87,512.28,436.01,493.12
2015-11-30,482.03,464.17,552.2,524.55,491.97,473.3,554.53,492.08,503.04,514.43,429.87,564.01,481.8,506.07,475.8,479.74,477.12,493.28,477.23,625.4,486.8,470.87,528.07,491,528.14,436.01,503.12
2015-11-23,482.03,470.79,552.81,525,495.67,474.98,558.8,492.08,501.21,516.85,431.79,565.73,491.35,506.28,475.8,476.32,480.23,493.28,478.22,625.4,491.76,481.42,528.48,489.87,520.95,442.56,503.95
2015-11-16,490.36,492.67,553.67,515.96,496.05,476.66,558.77,498.75,513.07,519.27,443.03,567.92,500.35,522.39,475.8,484.55,484.47,507.43,478.27,625.4,506.63,490.45,539.05,493.59,529.77,442.56,509.78
2015-11-09,489.53,459.96,555.85,515.96,493.89,484.22,567.43,497.91,514.55,509.59,439.74,565.66,492.96,510.82,475.8,485.59,510.2,507.43,478.63,625.4,503.33,490.17,539.86,493.42,531.45,430.27,498.12
2015-11-02,478.69,467.77,561.45,516.96,496.52,467.42,567.54,468.75,502.58,504.76,428.21,564.03,482.39,492.02,475.8,479.57,492.2,484.88,478.58,625.4,481.01,474.01,528.07,487.35,530.27,430.27,481.45
2015-10-26,463.69,467.77,570.47,527.96,500.16,460.69,540.59,460.41,500.89,494.27,427.94,568.25,484.52,493.8,475.8,480.13,514.74,484.88,484.26,625.4,478.54,470.29,522.79,481.49,510.73,452.4,483.12
2015-10-19,475.36,467.77,570.1,528.75,507.15,453.97,562.12,460.41,510.83,501.53,440.33,576.31,511.79,520.11,475.8,489.2,529.43,484.88,486.98,625.4,493.41,479.69,533.76,488.43,554.25,452.4,493.12
2015-10-12,492.03,488.98,570.1,529.43,508.39,483.38,578.12,466.25,522.8,493.47,447.15,577.48,498.16,523.61,467.67,492.12,533.14,511.85,486.02,625.4,501.68,485.3,544.33,500.41,559.75,448.3,498.12
2015-10-05,482.86,512.9,572.66,533.33,510.9,467.42,567.39,449.58,516.92,495.08,440.57,578.48,501,517.19,467.67,488.47,526,496.3,486.54,625.4,489.28,471.91,538.64,500.07,548.48,448.3,498.12
2015-09-28,487.03,499.6,572.66,533.33,514.19,470.78,569.59,458.75,517.49,502.34,439.63,579.19,495.34,505.32,459.54,491,524.15,496.3,486.59,625.4,490.11,475.61,538.64,500.1,544.37,463.05,503.95
2015-09-21,484.53,487.75,574,533.43,517.37,488.42,564.15,453.75,518.62,503.14,440.54,584.14,508.2,521.58,475.8,496.53,518.99,496.3,486.59,625.4,498.37,484.38,537.83,502.71,546.65,463.05,498.95
2015-09-14,492.03,511.24,585.44,533.5,518.81,491.78,574.9,461.25,529.39,512.82,448.35,584.72,519.41,531.51,500.19,505.25,519.18,516.88,486.64,625.4,502.5,489.44,545.14,510.29,563.49,442.56,488.95
2015-09-07,493.69,494.14,590.31,533.54,523.72,497.67,584.47,423.75,525.72,520.88,432.11,579.76,482.76,510.73,475.8,495.06,523.45,516.88,486.64,625.4,493.41,480.75,558.15,501.88,558.43,442.56,479.78
2015-08-31,477.86,519.92,614.05,551.43,532.84,467.42,558.63,423.75,503.42,530.56,424.98,587.01,507.24,494.66,508.32,490.04,517.45,498.03,500.74,625.4,466.06,488.36,528.88,481.83,515.64,467.97,485.62
2015-08-24,487.86,482.32,636.81,561.11,538.97,486.74,565.03,461.25,530.7,545.08,451.27,605.9,521.35,520.14,524.58,514.99,551.06,522.36,509.37,625.4,485.97,503.15,550.02,501.59,539.19,467.97,519.78
2015-08-17,496.19,488.1,649.47,561.47,550.37,501.87,577.89,466.25,538.39,559.59,458.88,614.66,522.03,533.91,524.58,526.58,565.66,522.36,526.41,625.4,496.72,522.55,555.71,519.4,568.79,489.28,530.62
2015-08-10,504.53,521.16,660.55,573.06,561.66,506.91,571.57,482.91,546.23,567.66,467.22,626.04,537.51,536.93,557.1,531.92,579.9,522.36,542.43,625.4,504.98,528.86,562.22,523.02,593.2,489.28,526.45
2015-08-03,517.03,514.96,662.13,575.43,572.42,519.52,599.48,482.91,557.83,576.53,470.88,637.2,516.12,558.17,557.1,544.26,604.94,550.53,546.3,625.4,518.2,543.45,576.85,542.8,612.68,504.08,549.78
